t,px,qty,sign,mm_involved,mid_mark,spread,maker_age_s,maker_queue_ahead_qty_entry
120.041793,100.0500000000,1,1,1,99.9335204171,0.0100000000,0.031097,1
120.042877,100.0400000000,1,-1,0,99.9368436498,0.0100000000,0.696146,9
120.043497,100.0400000000,1,-1,1,99.9368245173,0.0100000000,0.517049,12
120.055561,100.0400000000,1,-1,1,99.8945602520,0.0100000000,0.528729,13
120.067030,100.0400000000,1,-1,1,99.9116764233,0.0100000000,0.533380,14
120.084589,100.0400000000,1,-1,1,99.9350078970,0.0100000000,0.550742,15
120.086215,100.0400000000,1,-1,1,99.9185260170,0.0100000000,0.545622,16
120.102790,100.0400000000,1,-1,1,99.9852433757,0.0100000000,0.560294,17
120.105640,100.0400000000,1,-1,1,100.0036215293,0.0100000000,0.561436,18
120.106163,100.0400000000,1,-1,1,99.9993314931,0.0100000000,0.556345,19
120.106648,100.0400000000,1,-1,1,100.0051872777,0.0100000000,0.555054,20
120.110485,100.0400000000,1,-1,1,100.0060122348,0.0100000000,0.213942,19
120.141448,100.0300000000,1,-1,0,100.0254463087,0.0100000000,0.808266,1
120.141612,100.0400000000,1,1,0,100.0252181805,0.0100000000,0.000393,0
120.147369,100.0300000000,1,-1,1,100.0176547966,0.0200000000,0.600808,3
120.149901,100.0300000000,1,-1,1,100.0241279468,0.0200000000,0.602749,4
120.155640,100.0300000000,1,-1,1,100.0233650675,0.0100000000,0.607842,5
120.156340,100.0400000000,1,1,1,100.0193964669,0.0100000000,0.005856,0
120.172344,100.0300000000,1,-1,0,100.0123432374,0.0100000000,0.575644,5
120.173141,100.0200000000,1,-1,1,100.0098157493,0.0200000000,1.095250,1
120.173285,100.0200000000,1,-1,1,100.0115074415,0.0200000000,1.095076,2
120.175174,100.0200000000,1,-1,1,100.0108236667,0.0200000000,1.096073,3
120.175330,100.0200000000,1,-1,1,100.0105607988,0.0200000000,1.095312,4
120.179769,100.0200000000,1,-1,1,99.9908454835,0.0200000000,1.098627,5
120.180148,100.0200000000,1,-1,1,99.9853111180,0.0200000000,1.097710,6
120.197655,100.0200000000,1,-1,1,99.9652806546,0.0200000000,1.114957,7
120.206302,100.0200000000,1,-1,1,99.9394230715,0.0200000000,1.123447,8
120.208485,100.0200000000,1,-1,1,99.9405857342,0.0200000000,1.124622,9
120.209668,100.0200000000,1,-1,1,99.9460031307,0.0200000000,1.124196,10
120.210730,100.0200000000,1,-1,1,99.9386019168,0.0200000000,1.123163,11
120.213824,100.0400000000,1,1,0,99.9253659403,0.0200000000,0.058950,1
120.217907,100.0200000000,1,-1,1,99.9116059871,0.0200000000,1.129763,12
120.226419,100.0200000000,1,-1,1,99.9322649433,0.0200000000,1.133121,13
120.235912,100.0200000000,1,-1,1,99.9398443444,0.0200000000,1.137131,14
120.236275,100.0200000000,1,-1,0,99.9462584863,0.0200000000,0.833226,16
120.253476,100.0200000000,1,-1,0,99.9339822796,0.0200000000,0.780122,17
120.257088,100.0200000000,1,-1,1,99.9430374435,0.0200000000,0.718410,18
120.265540,100.0200000000,1,-1,1,99.9471794538,0.0100000000,0.725911,19
120.280873,100.0200000000,1,-1,1,99.9476372388,0.0100000000,0.378483,20
120.301029,100.0300000000,1,1,1,99.9512375272,0.0100000000,0.043122,0
120.301055,100.0200000000,1,-1,1,99.9514458806,0.0100000000,0.389102,21
120.301868,100.0200000000,1,-1,1,99.9504989910,0.0100000000,0.385281,22
120.304488,100.0100000000,1,-1,1,99.9498922895,0.0200000000,0.901386,0
120.307081,100.0100000000,1,-1,1,99.9522393520,0.0200000000,0.903158,1
120.310347,100.0300000000,1,1,1,99.9622746481,0.0200000000,0.051938,1
120.310557,100.0100000000,1,-1,1,99.9622947776,0.0200000000,0.906134,2
120.331861,100.0100000000,1,-1,1,99.9188245728,0.0200000000,0.901192,4
120.347361,100.0100000000,1,-1,0,99.8883672025,0.0200000000,0.549932,5
120.362746,100.0100000000,1,-1,0,99.9624805765,0.0200000000,0.526494,6
120.363159,100.0100000000,1,-1,1,99.9649852684,0.0200000000,0.458820,7
120.384548,100.0100000000,1,-1,0,99.9483159968,0.0100000000,0.473842,8
120.390831,100.0000000000,1,-1,1,99.9502548674,0.0200000000,1.438984,4
120.391038,100.0000000000,1,-1,1,99.9517888810,0.0200000000,1.438044,5
120.392336,100.0000000000,1,-1,1,99.9357912912,0.0200000000,1.439079,6
120.404885,100.0000000000,1,-1,1,99.9279080852,0.0200000000,1.451242,7
120.407908,100.0000000000,1,-1,1,99.9447622921,0.0200000000,1.451955,8
120.408353,100.0000000000,1,-1,1,99.9497477449,0.0200000000,1.451398,9
120.419263,100.0000000000,1,-1,1,99.9376591988,0.0100000000,1.444015,8
120.423919,100.0000000000,1,-1,1,99.9592409491,0.0100000000,1.017165,9
120.424302,100.0000000000,1,-1,1,99.9601082486,0.0100000000,1.016569,10
120.427106,100.0100000000,1,1,0,99.9641698091,0.0100000000,0.013440,0
120.431795,100.0000000000,1,-1,1,99.9597406672,0.0200000000,1.021722,11
120.444711,100.0000000000,1,-1,1,100.0085227371,0.0200000000,1.033164,12
120.446957,100.0000000000,1,-1,1,100.0122448669,0.0200000000,1.034265,13
120.448576,100.0000000000,1,-1,1,100.0038920937,0.0200000000,1.033531,14
120.456251,100.0000000000,1,-1,1,100.0115250414,0.0200000000,1.033455,15
120.464848,100.0200000000,1,1,1,100.0222562036,0.0200000000,0.086758,0
120.509305,100.0100000000,1,1,1,100.0582676060,0.0100000000,0.013054,0
120.520478,100.0100000000,1,1,1,100.0970085041,0.0100000000,0.022045,1
120.522778,100.0100000000,1,1,1,100.0945119661,0.0100000000,0.022770,2
120.527645,100.0100000000,1,1,1,100.0830030450,0.0100000000,0.022797,3
120.531086,100.0100000000,1,1,1,100.0780696447,0.0100000000,0.017812,3
120.536683,100.0100000000,1,1,1,100.0865015582,0.0100000000,0.020015,4
120.547414,100.0100000000,1,1,1,100.1152878228,0.0100000000,0.030674,5
120.552397,100.0100000000,1,1,1,100.1126404968,0.0100000000,0.032162,6
120.558752,100.0100000000,1,1,1,100.1320865233,0.0100000000,0.033581,5
120.567873,100.0000000000,1,-1,0,100.0956703042,0.0200000000,1.144385,16
120.571519,100.0200000000,1,1,1,100.1197999638,0.0200000000,0.192999,1
120.582602,100.0200000000,1,1,1,100.1576570475,0.0200000000,0.202289,2
120.585128,100.0200000000,1,1,1,100.1577490506,0.0200000000,0.204644,3
120.593503,100.0200000000,1,1,1,100.1812917465,0.0200000000,0.212730,4
120.594377,100.0200000000,1,1,1,100.1670433229,0.0200000000,0.213062,5
120.597709,100.0000000000,1,-1,1,100.1659375150,0.0200000000,1.168176,17
120.600207,100.0200000000,1,1,1,100.1706444358,0.0200000000,0.212845,6
120.607438,100.0000000000,1,-1,0,100.1461663186,0.0200000000,1.058016,19
120.609919,100.0200000000,1,1,1,100.1328610946,0.0200000000,0.218254,7
120.616992,100.0200000000,1,1,1,100.1206897710,0.0200000000,0.222498,8
120.631614,100.0200000000,1,1,1,100.1133486768,0.0100000000,0.235888,9
120.636576,100.0100000000,1,-1,1,100.0887227369,0.0100000000,0.013973,0
120.646859,100.0200000000,1,1,1,100.0955940224,0.0100000000,0.249486,10
120.650781,100.0200000000,1,1,1,100.1128408431,0.0100000000,0.249744,11
120.657821,100.0200000000,1,1,1,100.1221289384,0.0100000000,0.255075,12
120.680518,100.0200000000,1,1,1,100.1232951908,0.0100000000,0.277359,13
120.706799,100.0200000000,1,1,1,100.0504562204,0.0100000000,0.302088,14
120.750079,100.0300000000,1,1,1,100.0515754993,0.0200000000,0.489279,2
120.758240,100.0300000000,1,1,1,100.0727381986,0.0200000000,0.496847,3
120.760779,100.0300000000,1,1,1,100.0810041082,0.0200000000,0.499149,4
120.767636,100.0300000000,1,1,1,100.0881541390,0.0200000000,0.505992,5
120.768936,100.0300000000,1,1,1,100.0896202407,0.0200000000,0.507097,6
120.772502,100.0300000000,1,1,1,100.0852301478,0.0200000000,0.509026,7
120.791883,100.0300000000,1,1,1,100.0852690200,0.0200000000,0.525464,8
120.797280,100.0300000000,1,1,1,100.0957115009,0.0200000000,0.530192,9
120.835468,100.0300000000,1,1,1,100.1622017643,0.0200000000,0.567770,10
120.843050,100.0300000000,1,1,1,100.1519512522,0.0200000000,0.570713,11
120.849435,100.0300000000,1,1,1,100.1467324237,0.0200000000,0.575124,12
120.855334,100.0300000000,1,1,1,100.1439755713,0.0200000000,0.580008,13
120.859050,100.0300000000,1,1,1,100.1314983228,0.0200000000,0.583137,14
120.863337,100.0300000000,1,1,1,100.1059731066,0.0200000000,0.587062,15
120.917243,100.0300000000,1,1,1,100.0402599949,0.0100000000,0.639614,16
120.949774,100.0300000000,1,1,1,100.0392775314,0.0100000000,0.666365,17
120.978203,100.0300000000,1,1,1,100.0076128455,0.0100000000,0.692578,18
120.993444,100.0200000000,1,-1,1,100.0037092871,0.0100000000,0.129421,0
121.033987,100.0200000000,1,-1,1,99.9649768511,0.0100000000,0.169706,1
121.043510,100.0200000000,1,-1,1,99.9700586358,0.0100000000,0.178709,2
121.048359,100.0200000000,1,-1,1,99.9699239504,0.0100000000,0.183025,3
121.053769,100.0200000000,1,-1,1,99.9753770028,0.0100000000,0.185947,4
121.069725,100.0200000000,1,-1,1,99.9959837656,0.0100000000,0.201156,5
121.074895,100.0200000000,1,-1,1,100.0156659424,0.0100000000,0.205846,6
121.081532,100.0200000000,1,-1,1,100.0030059487,0.0100000000,0.212290,7
121.088183,100.0200000000,1,-1,1,100.0116409916,0.0100000000,0.217176,8
121.128811,100.0200000000,1,-1,1,100.0170749403,0.0100000000,0.255474,9
121.140408,100.0200000000,1,-1,1,100.0282704371,0.0100000000,0.266553,10
121.167895,100.0300000000,1,1,1,100.0478888707,0.0100000000,0.421095,17
121.191546,100.0300000000,1,1,1,100.0904316917,0.0100000000,0.207617,1
121.197637,100.0300000000,1,1,1,100.0860358586,0.0100000000,0.212576,2
121.208748,100.0300000000,1,1,1,100.0663155832,0.0100000000,0.220544,3
121.212676,100.0300000000,1,1,1,100.0618359315,0.0100000000,0.211574,4
121.213280,100.0300000000,1,1,1,100.0646994752,0.0100000000,0.208860,5
121.214394,100.0200000000,1,-1,1,100.0724767102,0.0100000000,0.339073,11
121.218752,100.0300000000,1,1,1,100.0749327119,0.0100000000,0.211782,6
121.220524,100.0300000000,1,1,1,100.0962334056,0.0100000000,0.212761,7
121.224887,100.0300000000,1,1,0,100.1107864708,0.0100000000,0.205394,8
121.236103,100.0400000000,1,1,1,100.1230695179,0.0100000000,1.078005,1
121.247258,100.0400000000,1,1,0,100.1397203267,0.0100000000,1.085206,2
121.249464,100.0400000000,1,1,1,100.1299462221,0.0100000000,1.085770,3
121.256815,100.0400000000,1,1,1,100.1209018833,0.0100000000,0.510518,3
121.261400,100.0300000000,1,-1,1,100.1240377083,0.0100000000,0.026513,0
121.263209,100.0400000000,1,1,0,100.1259258975,0.0100000000,0.342539,4
121.265169,100.0400000000,1,1,0,100.1159257162,0.0100000000,0.275751,5
121.270913,100.0400000000,1,1,1,100.1046401284,0.0100000000,0.281139,6
121.275445,100.0400000000,1,1,1,100.1206284183,0.0100000000,0.283540,7
121.275936,100.0400000000,1,1,0,100.1204390999,0.0100000000,0.258170,8
121.277880,100.0400000000,1,1,0,100.1157208066,0.0100000000,0.163938,9
121.285029,100.0400000000,1,1,0,100.1237562577,0.0100000000,0.168633,10
121.287188,100.0400000000,1,1,0,100.1188540600,0.0100000000,0.124132,11
121.290953,100.0500000000,1,1,1,100.1179676524,0.0200000000,1.278547,2
121.291618,100.0500000000,1,1,1,100.1167019114,0.0200000000,1.277867,3
121.292220,100.0500000000,1,1,1,100.1221746331,0.0200000000,1.277060,4
121.294457,100.0500000000,1,1,1,100.1194254787,0.0200000000,1.276988,5
121.294795,100.0500000000,1,1,1,100.1179312171,0.0200000000,1.277066,6
121.296399,100.0500000000,1,1,1,100.1292966902,0.0200000000,1.263879,7
121.297971,100.0500000000,1,1,1,100.1292983026,0.0200000000,1.264056,7
121.300937,100.0500000000,1,1,1,100.1272615524,0.0200000000,1.265432,8
121.305668,100.0500000000,1,1,1,100.1367414808,0.0200000000,1.269576,9
121.310380,100.0500000000,1,1,0,100.1434753825,0.0200000000,0.857263,9
121.320793,100.0500000000,1,1,1,100.1420957695,0.0200000000,0.590655,10
121.325628,100.0500000000,1,1,0,100.1408169947,0.0200000000,0.364526,11
121.341885,100.0300000000,1,-1,1,100.1731334536,0.0200000000,0.104528,1
121.343638,100.0500000000,1,1,0,100.1621652911,0.0200000000,0.354845,12
121.346604,100.0500000000,1,1,1,100.1506460144,0.0200000000,0.093928,13
121.353757,100.0500000000,1,1,1,100.1519255217,0.0100000000,0.101022,14
121.353908,100.0600000000,1,1,1,100.1566062784,0.0200000000,4.427680,36
121.356637,100.0600000000,1,1,1,100.1625957750,0.0200000000,4.428514,37
121.381212,100.0600000000,1,1,1,100.1228464822,0.0200000000,4.452817,38
121.390754,100.0600000000,1,1,1,100.1054408287,0.0200000000,4.460072,39
121.396343,100.0600000000,1,1,1,100.1018235954,0.0200000000,4.372596,40
121.400775,100.0600000000,1,1,1,100.1167695270,0.0200000000,4.374264,41
121.404811,100.0600000000,1,1,0,100.1069500500,0.0200000000,4.018276,44
121.410892,100.0600000000,1,1,0,100.1025058092,0.0200000000,3.136994,50
121.423822,100.0600000000,1,1,0,100.1070506642,0.0200000000,2.673391,52
121.439059,100.0600000000,1,1,1,100.1060541054,0.0200000000,2.035956,43
121.439861,100.0600000000,1,1,1,100.1038219467,0.0200000000,2.035938,44
121.453947,100.0600000000,1,1,1,100.1258144743,0.0200000000,2.049524,45
121.454987,100.0400000000,1,-1,1,100.1327652539,0.0200000000,0.103740,0
121.462666,100.0600000000,1,1,1,100.1111897292,0.0200000000,2.055912,46
121.470634,100.0600000000,1,1,1,100.1102412736,0.0100000000,2.062901,47
121.486900,100.0600000000,1,1,1,100.0734043376,0.0100000000,2.079051,48
121.494705,100.0600000000,1,1,1,100.0645554388,0.0100000000,2.086163,49
121.513255,100.0500000000,1,-1,1,100.0258190212,0.0100000000,0.044316,0
121.547767,100.0600000000,1,1,1,100.1267035227,0.0100000000,2.138498,50
121.595102,100.0600000000,1,1,1,100.1228304792,0.0100000000,2.185028,51
121.604209,100.0500000000,1,-1,1,100.1000176463,0.0100000000,0.131543,1
121.613951,100.0600000000,1,1,1,100.1168360370,0.0100000000,2.202578,52
121.632810,100.0600000000,1,1,1,100.0830617222,0.0100000000,2.221328,53
121.640772,100.0600000000,1,1,1,100.1024205998,0.0100000000,2.229224,54
121.661589,100.0600000000,1,1,1,100.0824474030,0.0100000000,2.248896,55
121.692100,100.0600000000,1,1,1,100.0460512816,0.0100000000,2.279050,56
121.694783,100.0500000000,1,-1,1,100.0380358486,0.0100000000,0.219968,2
121.708142,100.0600000000,1,1,1,100.0621767261,0.0100000000,2.293097,57
121.715958,100.0600000000,1,1,1,100.0823654020,0.0100000000,2.294535,58
121.720152,100.0600000000,1,1,1,100.0896774467,0.0100000000,2.298405,59
121.743237,100.0600000000,1,1,1,100.0984256038,0.0100000000,2.320441,60
121.748528,100.0600000000,1,1,1,100.0917544108,0.0100000000,2.318994,61
121.751843,100.0600000000,1,1,1,100.0944864036,0.0100000000,2.321175,62
121.758053,100.0500000000,1,-1,1,100.1085307000,0.0100000000,0.279185,3
121.766649,100.0600000000,1,1,1,100.1128833156,0.0100000000,1.884696,40
121.783138,100.0600000000,1,1,1,100.1099320587,0.0100000000,1.896551,41
121.794558,100.0600000000,1,1,1,100.1289749838,0.0100000000,1.906347,42
121.799396,100.0600000000,1,1,1,100.1410339324,0.0100000000,1.897006,43
121.799847,100.0600000000,1,1,1,100.1482205503,0.0100000000,1.068406,37
121.804145,100.0600000000,1,1,1,100.1526462264,0.0100000000,1.068962,38
121.830193,100.0500000000,1,-1,1,100.1182469899,0.0100000000,0.351134,4
121.832130,100.0600000000,1,1,0,100.1112042559,0.0100000000,0.690671,38
121.841212,100.0600000000,1,1,0,100.1106722458,0.0100000000,0.665760,39
121.851078,100.0600000000,1,1,1,100.1020193180,0.0100000000,0.615180,40
121.884335,100.0600000000,1,1,1,100.1183111120,0.0100000000,0.635588,41
121.893331,100.0600000000,1,1,1,100.1045396075,0.0100000000,0.640051,42
121.900709,100.0500000000,1,-1,1,100.1162129768,0.0100000000,0.421531,5
121.904300,100.0600000000,1,1,1,100.0949083749,0.0100000000,0.649906,43
121.906976,100.0600000000,1,1,1,100.1014920824,0.0100000000,0.652359,44
121.913581,100.0700000000,1,1,1,100.0913748165,0.0200000000,13.557820,0
121.935877,100.0500000000,1,-1,1,100.0814114956,0.0200000000,0.456016,6
121.947656,100.0700000000,1,1,1,100.0829512859,0.0200000000,13.590559,1
121.970642,100.0700000000,1,1,1,100.1307161294,0.0100000000,13.611609,2
121.975289,100.0700000000,1,1,1,100.1219158828,0.0100000000,13.615658,3
121.987182,100.0700000000,1,1,1,100.1237822807,0.0100000000,13.619040,4
121.987671,100.0700000000,1,1,1,100.1231718607,0.0100000000,13.616422,5
121.993789,100.0600000000,1,-1,1,100.1342291134,0.0100000000,0.043676,0
121.995063,100.0700000000,1,1,1,100.1439548753,0.0100000000,13.617435,6
121.999553,100.0700000000,1,1,1,100.1318294610,0.0100000000,13.621530,7
122.004578,100.0700000000,1,1,1,100.1291682356,0.0100000000,13.507801,9
122.017273,100.0700000000,1,1,1,100.1072024567,0.0100000000,13.519531,10
122.027484,100.0700000000,1,1,1,100.1353892183,0.0100000000,13.529180,11
122.035353,100.0700000000,1,1,1,100.1489433734,0.0100000000,13.534092,12
122.037765,100.0700000000,1,1,1,100.1522221635,0.0100000000,12.331508,16
122.047963,100.0700000000,1,1,1,100.1508767251,0.0100000000,12.339027,17
122.066956,100.0700000000,1,1,1,100.1972305036,0.0100000000,12.350116,18
122.071774,100.0700000000,1,1,1,100.1900616297,0.0100000000,12.354799,19
122.076081,100.0600000000,1,-1,1,100.2047348922,0.0100000000,0.124117,1
122.079687,100.0700000000,1,1,1,100.1873755178,0.0100000000,12.261470,21
122.086062,100.0700000000,1,1,1,100.2014012097,0.0100000000,12.264241,22
122.087485,100.0700000000,1,1,1,100.2020348885,0.0100000000,12.260768,23
122.104801,100.0700000000,1,1,1,100.2104160971,0.0100000000,12.275791,24
122.107240,100.0700000000,1,1,1,100.2168318331,0.0100000000,12.047389,31
122.124129,100.0700000000,1,1,1,100.1711083678,0.0100000000,12.048087,31
122.142050,100.0600000000,1,-1,1,100.1948976784,0.0100000000,0.188470,2
122.168842,100.0700000000,1,1,1,100.1966469216,0.0100000000,12.092350,32
122.174798,100.0700000000,1,1,1,100.1946773398,0.0100000000,12.097979,33
122.181020,100.0700000000,1,1,1,100.1726745063,0.0100000000,12.103537,34
122.191932,100.0700000000,1,1,1,100.1561347418,0.0100000000,12.113493,35
122.192182,100.0700000000,1,1,1,100.1529473449,0.0100000000,12.111578,36
122.196057,100.0700000000,1,1,1,100.1450965526,0.0100000000,12.113296,37
122.197412,100.0700000000,1,1,1,100.1340762951,0.0100000000,5.294502,29
122.208921,100.0700000000,1,1,1,100.1379574078,0.0100000000,5.305518,30
122.210250,100.0700000000,1,1,1,100.1391146006,0.0100000000,5.305815,31
122.231879,100.0700000000,1,1,1,100.1531875856,0.0100000000,5.317409,32
122.243034,100.0700000000,1,1,1,100.1444642549,0.0100000000,5.327077,33
122.251399,100.0700000000,1,1,1,100.1282170475,0.0100000000,5.335050,34
122.258050,100.0700000000,1,1,1,100.1301451300,0.0100000000,5.340547,35
122.269609,100.0700000000,1,1,1,100.1482498712,0.0100000000,5.348923,36
122.285667,100.0700000000,1,1,1,100.1629610328,0.0100000000,3.078406,41
122.294285,100.0700000000,1,1,0,100.1574857910,0.0100000000,2.944883,42
122.294328,100.0700000000,1,1,1,100.1576542173,0.0100000000,2.767880,45
122.302749,100.0700000000,1,1,1,100.1516995779,0.0100000000,2.775917,46
122.314035,100.0700000000,1,1,1,100.1645272644,0.0100000000,2.780385,47
122.317595,100.0700000000,1,1,1,100.1534576238,0.0100000000,2.783748,48
122.318205,100.0700000000,1,1,1,100.1547821732,0.0100000000,2.777613,49
122.327205,100.0700000000,1,1,1,100.1389895104,0.0100000000,2.780644,50
122.327431,100.0700000000,1,1,1,100.1404484225,0.0100000000,2.780278,51
122.328276,100.0700000000,1,1,1,100.1287734916,0.0100000000,2.780478,52
122.333176,100.0700000000,1,1,1,100.1351045135,0.0100000000,2.436634,53
122.351835,100.0700000000,1,1,1,100.1061367930,0.0100000000,1.624512,56
122.357062,100.0700000000,1,1,1,100.1029517252,0.0100000000,1.624591,57
122.368526,100.0700000000,1,1,1,100.1257633135,0.0100000000,1.132203,58
122.370028,100.0700000000,1,1,1,100.1287659959,0.0100000000,1.132148,59
122.371055,100.0700000000,1,1,1,100.1366395571,0.0100000000,1.129110,60
122.371523,100.0700000000,1,1,1,100.1365268696,0.0100000000,1.124572,61
